Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
0,0494384765625;79,5456367991666;3,18328857421875E-05;0,049481201171875;3;6237;0,000410212863236666;-0,00104117660671473
0,050506591796875;79,5563177991396;3,2037353515625E-05;0,0504150390625;3;6238;0,000410212863236666;-0,00104117660671473
0,05157470703125;79,5669987991126;3,15704345703125E-05;0,051422119140625;3;6239;0,000410212863236666;-0,00104117660671473
0,052642822265625;79,5776797990857;3,20648193359375E-05;0,052459716796875;3;6240;0,000410212863236666;-0,00104117660671473
0,0537109375;79,5883607990587;3,14727783203125E-05;0,053619384765625;3;6241;0,000410212863236666;-0,00104117660671473
0,054779052734375;79,5990417990317;3,2177734375E-05;0,054718017578125;3;6242;0,000410212863236666;-0,00104117660671473
0,05584716796875;79,6097227990048;3,1268310546875E-05;0,0556640625;3;6243;0,000410212863236666;-0,00104117660671473
0,056915283203125;79,6204037989778;3,2305908203125E-05;0,056793212890625;3;6244;0,000410212863236666;-0,00104117660671473
0,0579833984375;79,6310847989508;3,11798095703125E-05;0,05780029296875;3;6245;0,000410212863236666;-0,00104117660671473
0,059051513671875;79,6417657989239;3,2110595703125E-05;0,058929443359375;3;6246;0,000410212863236666;-0,00104117660671473
0,06011962890625;79,6524467988969;3,17718505859375E-05;0,059967041015625;3;6247;0,000410212863236666;-0,00104117660671473
0,061187744140625;79,6631277988699;3,19732666015625E-05;0,06103515625;3;6248;0,000410212863236666;-0,00104117660671473
0,062255859375;79,673808798843;3,1536865234375E-05;0,0621337890625;3;6249;0,000410212863236666;-0,00104117660671473
0,063323974609375;79,684489798816;3,1787109375E-05;0,063140869140625;3;6250;0,000410212863236666;-0,00104117660671473
0,06439208984375;79,695170798789;3,175048828125E-05;0,064239501953125;3;6251;0,000410212863236666;-0,00104117660671473
0,065460205078125;79,7058517987621;3,1683349609375E-05;0,0653076171875;3;6252;0,000410212863236666;-0,00104117660671473
0,0665283203125;79,7165327987351;3,18206787109375E-05;0,06640625;3;6253;0,000410212863236666;-0,00104117660671473
0,067596435546875;79,7272137987081;3,13446044921875E-05;0,06744384765625;3;6254;0,000410212863236666;-0,00104117660671473
0,06866455078125;79,7378947986812;3,197021484375E-05;0,068572998046875;3;6255;0,000410212863236666;-0,00104117660671473
0,069732666015625;79,7485757986542;3,1329345703125E-05;0,069580078125;3;6256;0,000410212863236666;-0,00104117660671473
0,07080078125;79,7592567986272;3,204345703125E-05;0,0706787109375;3;6257;0,000410212863236666;-0,00104117660671473
0,071868896484375;79,7699377986003;3,10791015625E-05;0,071685791015625;3;6258;0,000410212863236666;-0,00104117660671473
0,07293701171875;79,7806187985733;3,21258544921875E-05;0,07281494140625;3;6259;0,000410212863236666;-0,00104117660671473
0,074005126953125;79,7912997985463;3,1085205078125E-05;0,07379150390625;3;6260;0,000410212863236666;-0,00104117660671473
0,0750732421875;79,8019807985194;3,18023681640625E-05;0,074951171875;3;6261;0,000410212863236666;-0,00104117660671473
0,076141357421875;79,8126617984924;3,14666748046875E-05;0,076019287109375;3;6262;0,000410212863236666;-0,00104117660671473
0,07720947265625;79,8233427984654;3,1610107421875E-05;0,0770263671875;3;6263;0,000410212863236666;-0,00104117660671473
0,078277587890625;79,8340237984385;3,12347412109375E-05;0,07818603515625;3;6264;0,000410212863236666;-0,00104117660671473
0,079345703125;79,8447047984115;3,1488037109375E-05;0,0792236328125;3;6265;0,000410212863236666;-0,00104117660671473
0,080413818359375;79,8553857983845;3,15155029296875E-05;0,0802001953125;3;6266;0,000410212863236666;-0,00104117660671473
0,08148193359375;79,8660667983576;3,10821533203125E-05;0,08135986328125;3;6267;0,000410212863236666;-0,00104117660671473
0,082550048828125;79,8767477983306;3,15704345703125E-05;0,08233642578125;3;6268;0,000410212863236666;-0,00104117660671473
0,0836181640625;79,8874287983036;3,111572265625E-05;0,08349609375;3;6269;0,000410212863236666;-0,00104117660671473
0,084686279296875;79,8981097982767;3,16864013671875E-05;0,084564208984375;3;6270;0,000410212863236666;-0,00104117660671473
0,08575439453125;79,9087907982497;3,11248779296875E-05;0,0855712890625;3;6271;0,000410212863236666;-0,00104117660671473
0,086822509765625;79,9194717982227;3,17901611328125E-05;0,086700439453125;3;6272;0,000410212863236666;-0,00104117660671473
0,087890625;79,9301527981958;3,07891845703125E-05;0,087738037109375;3;6273;0,000410212863236666;-0,00104117660671473
0,088958740234375;79,9408337981688;3,1854248046875E-05;0,088775634765625;3;6274;0,000410212863236666;-0,00104117660671473
0,09002685546875;79,9515147981418;3,09417724609375E-05;0,08990478515625;3;6275;0,000410212863236666;-0,00104117660671473
0,091094970703125;79,9621957981149;3,13507080078125E-05;0,090972900390625;3;6276;0,000410212863236666;-0,00104117660671473
0,0921630859375;79,9728767980879;3,10760498046875E-05;0,09197998046875;3;6277;0,000410212863236666;-0,00104117660671473
0,093231201171875;79,9835577980609;3,14788818359375E-05;0,09307861328125;3;6278;0,000410212863236666;-0,00104117660671473
0,09429931640625;79,994238798034;3,09478759765625E-05;0,09417724609375;3;6279;0,000410212863236666;-0,00104117660671473
0,095367431640625;80,004919798007;3,1256103515625E-05;0,09521484375;3;6280;0,000410212863236666;-0,00104117660671473
0,096435546875;80,01560079798;3,13079833984375E-05;0,096282958984375;3;6281;0,000410212863236666;-0,00104117660671473
0,097503662109375;80,0262817979531;3,09112548828125E-05;0,09735107421875;3;6282;0,000410212863236666;-0,00104117660671473
0,09857177734375;80,0369627979261;3,134765625E-05;0,098388671875;3;6283;0,000410212863236666;-0,00104117660671473
0,099639892578125;80,0476437978991;3,07037353515625E-05;0,099517822265625;3;6284;0,000410212863236666;-0,00104117660671473
0,1007080078125;80,0583247978722;3,12347412109375E-05;0,1004638671875;3;6285;0,000410212863236666;-0,00104117660671473
0,101776123046875;80,0690057978452;3,06640625E-05;0,101593017578125;3;6286;0,000410212863236666;-0,00104117660671473
0,10284423828125;80,0796867978182;3,14300537109375E-05;0,10272216796875;3;6287;0,000410212863236666;-0,00104117660671473
0,103912353515625;80,0903677977913;3,0450439453125E-05;0,103729248046875;3;6288;0,000410212863236666;-0,00104117660671473
0,10498046875;80,1010487977643;3,14453125E-05;0,104888916015625;3;6289;0,000410212863236666;-0,00104117660671473
0,106048583984375;80,1117297977373;3,0743408203125E-05;0,10589599609375;3;6290;0,000410212863236666;-0,00104117660671473
0,10711669921875;80,1224107977104;3,0999755859375E-05;0,10699462890625;3;6291;0,000410212863236666;-0,00104117660671473
0,108184814453125;80,1330917976834;3,07464599609375E-05;0,1080322265625;3;6292;0,000410212863236666;-0,00104117660671473
0,1092529296875;80,1437727976564;3,0963134765625E-05;0,109100341796875;3;6293;0,000410212863236666;-0,00104117660671473
0,110321044921875;80,1544537976295;3,0718994140625E-05;0,110076904296875;3;6294;0,000410212863236666;-0,00104117660671473
0,11138916015625;80,1651347976025;3,06304931640625E-05;0,111236572265625;3;6295;0,000410212863236666;-0,00104117660671473
0,112457275390625;80,1758157975755;3,09234619140625E-05;0,1123046875;3;6296;0,000410212863236666;-0,00104117660671473
0,113525390625;80,1864967975486;3,03375244140625E-05;0,11334228515625;3;6297;0,000410212863236666;-0,00104117660671473
0,114593505859375;80,1971777975216;3,092041015625E-05;0,11444091796875;3;6298;0,000410212863236666;-0,00104117660671473
0,11566162109375;80,2078587974946;3,038330078125E-05;0,115509033203125;3;6299;0,000410212863236666;-0,00104117660671473
0,116729736328125;80,2185397974677;3,07342529296875E-05;0,116546630859375;3;6300;0,000410212863236666;-0,00104117660671473
0,1177978515625;80,2292207974407;3,001708984375E-05;0,117645263671875;3;6301;0,000410212863236666;-0,00104117660671473
0,118865966796875;80,2399017974137;3,0975341796875E-05;0,118682861328125;3;6302;0,000410212863236666;-0,00104117660671473
0,11993408203125;80,2505827973868;2,99346923828125E-05;0,1197509765625;3;6303;0,000410212863236666;-0,00104117660671473
0,121002197265625;80,2612637973598;3,07373046875E-05;0,12091064453125;3;6304;0,000410212863236666;-0,00104117660671473
0,1220703125;80,2719447973328;3,028564453125E-05;0,121856689453125;3;6305;0,000410212863236666;-0,00104117660671473
0,123138427734375;80,2826257973059;3,0487060546875E-05;0,123016357421875;3;6306;0,000410212863236666;-0,00104117660671473
0,12420654296875;80,2933067972789;3,01544189453125E-05;0,124053955078125;3;6307;0,000410212863236666;-0,00104117660671473
0,125274658203125;80,3039877972519;3,0322265625E-05;0,12506103515625;3;6308;0,000410212863236666;-0,00104117660671473
0,1263427734375;80,314668797225;3,038330078125E-05;0,126251220703125;3;6309;0,000410212863236666;-0,00104117660671473
0,127410888671875;80,325349797198;3,0035400390625E-05;0,127197265625;3;6310;0,000410212863236666;-0,00104117660671473
0,12847900390625;80,336030797171;3,0364990234375E-05;0,1282958984375;3;6311;0,000410212863236666;-0,00104117660671473
0,129547119140625;80,3467117971441;3,00018310546875E-05;0,129364013671875;3;6312;0,000410212863236666;-0,00104117660671473
0,130615234375;80,3573927971171;3,03131103515625E-05;0,13043212890625;3;6313;0,000410212863236666;-0,00104117660671473
0,131683349609375;80,3680737970901;2,99224853515625E-05;0,131500244140625;3;6314;0,000410212863236666;-0,00104117660671473
0,13275146484375;80,3787547970632;3,03985595703125E-05;0,132537841796875;3;6315;0,000410212863236666;-0,00104117660671473
0,133819580078125;80,3894357970362;2,9681396484375E-05;0,1336669921875;3;6316;0,000410212863236666;-0,00104117660671473
0,1348876953125;80,4001167970092;3,06121826171875E-05;0,134765625;3;6317;0,000410212863236666;-0,00104117660671473
0,135955810546875;80,4107977969823;2,9571533203125E-05;0,13580322265625;3;6318;0,000410212863236666;-0,00104117660671473
0,13702392578125;80,4214787969553;3,017578125E-05;0,136810302734375;3;6319;0,000410212863236666;-0,00104117660671473
0,138092041015625;80,4321597969283;2,98126220703125E-05;0,137969970703125;3;6320;0,000410212863236666;-0,00104117660671473
0,13916015625;80,4428407969014;3,00567626953125E-05;0,138946533203125;3;6321;0,000410212863236666;-0,00104117660671473
0,140228271484375;80,4535217968744;2,99285888671875E-05;0,140045166015625;3;6322;0,000410212863236666;-0,00104117660671473
0,14129638671875;80,4642027968474;2,9852294921875E-05;0,141082763671875;3;6323;0,000410212863236666;-0,00104117660671473
0,142364501953125;80,4748837968204;3,00140380859375E-05;0,1422119140625;3;6324;0,000410212863236666;-0,00104117660671473
0,1434326171875;80,4855647967935;2,9644775390625E-05;0,143310546875;3;6325;0,000410212863236666;-0,00104117660671473
0,144500732421875;80,4962457967665;3,00933837890625E-05;0,144287109375;3;6326;0,000410212863236666;-0,00104117660671473
0,14556884765625;80,5069267967395;2,9498291015625E-05;0,145416259765625;3;6327;0,000410212863236666;-0,00104117660671473
0,146636962890625;80,5176077967126;3,00048828125E-05;0,146453857421875;3;6328;0,000410212863236666;-0,00104117660671473
0,147705078125;80,5282887966856;2,94525146484375E-05;0,1474609375;3;6329;0,000410212863236666;-0,00104117660671473
0,148773193359375;80,5389697966586;3,00811767578125E-05;0,1485595703125;3;6330;0,000410212863236666;-0,00104117660671473
0,14984130859375;80,5496507966317;2,92999267578125E-05;0,149688720703125;3;6331;0,000410212863236666;-0,00104117660671473
0,150909423828125;80,5603317966047;3,0145263671875E-05;0,150634765625;3;6332;0,000410212863236666;-0,00104117660671473
0,1519775390625;80,5710127965777;2,9376220703125E-05;0,151763916015625;3;6333;0,000410212863236666;-0,00104117660671473
0,153045654296875;80,5816937965508;2,97637939453125E-05;0,15289306640625;3;6334;0,000410212863236666;-0,00104117660671473
0,15411376953125;80,5923747965238;2,94830322265625E-05;0,1539306640625;3;6335;0,000410212863236666;-0,00104117660671473
0,155181884765625;80,6030557964968;2,95623779296875E-05;0,155029296875;3;6336;0,000410212863236666;-0,00104117660671473
0,15625;80,6137367964699;2,9510498046875E-05;0,156036376953125;3;6337;0,000410212863236666;-0,00104117660671473
0,157318115234375;80,6244177964429;2,94586181640625E-05;0,157135009765625;3;6338;0,000410212863236666;-0,00104117660671473
0,15838623046875;80,6350987964159;2,9541015625E-05;0,158233642578125;3;6339;0,000410212863236666;-0,00104117660671473
0,159454345703125;80,645779796389;2,92938232421875E-05;0,1591796875;3;6340;0,000410212863236666;-0,00104117660671473
0,1605224609375;80,656460796362;2,96417236328125E-05;0,160369873046875;3;6341;0,000410212863236666;-0,00104117660671473
0,161590576171875;80,667141796335;2,90435791015625E-05;0,161376953125;3;6342;0,000410212863236666;-0,00104117660671473
0,16265869140625;80,6778227963081;2,9559326171875E-05;0,162445068359375;3;6343;0,000410212863236666;-0,00104117660671473
0,163726806640625;80,6885037962811;2,88970947265625E-05;0,16351318359375;3;6344;0,000410212863236666;-0,00104117660671473
0,164794921875;80,6991847962541;2,97088623046875E-05;0,164581298828125;3;6345;0,000410212863236666;-0,00104117660671473
0,165863037109375;80,7098657962272;2,8826904296875E-05;0,1656494140625;3;6346;0,000410212863236666;-0,00104117660671473
0,16693115234375;80,7205467962002;2,96539306640625E-05;0,166748046875;3;6347;0,000410212863236666;-0,00104117660671473
0,167999267578125;80,7312277961732;2,9180908203125E-05;0,16778564453125;3;6348;0,000410212863236666;-0,00104117660671473
0,1690673828125;80,7419087961463;2,94158935546875E-05;0,16888427734375;3;6349;0,000410212863236666;-0,00104117660671473
0,170135498046875;80,7525897961193;2,90985107421875E-05;0,16986083984375;3;6350;0,000410212863236666;-0,00104117660671473
0,17120361328125;80,7632707960923;2,9248046875E-05;0,1710205078125;3;6351;0,000410212863236666;-0,00104117660671473
0,172271728515625;80,7739517960654;2,92144775390625E-05;0,172149658203125;3;6352;0,000410212863236666;-0,00104117660671473
0,17333984375;80,7846327960384;2,91168212890625E-05;0,173126220703125;3;6353;0,000410212863236666;-0,00104117660671473
0,174407958984375;80,7953137960114;2,93548583984375E-05;0,1741943359375;3;6354;0,000410212863236666;-0,00104117660671473
0,17547607421875;80,8059947959845;2,8839111328125E-05;0,175262451171875;3;6355;0,000410212863236666;-0,00104117660671473
0,176544189453125;80,8166757959575;2,943115234375E-05;0,17626953125;3;6356;0,000410212863236666;-0,00104117660671473
0,1776123046875;80,8273567959305;2,89154052734375E-05;0,177459716796875;3;6357;0,000410212863236666;-0,00104117660671473
0,178680419921875;80,8380377959036;2,9296875E-05;0,178436279296875;3;6358;0,000410212863236666;-0,00104117660671473
0,17974853515625;80,8487187958766;2,8662109375E-05;0,179473876953125;3;6359;0,000410212863236666;-0,00104117660671473
0,180816650390625;80,8593997958496;2,94769287109375E-05;0,18060302734375;3;6360;0,000410212863236666;-0,00104117660671473
0,181884765625;80,8700807958227;2,86346435546875E-05;0,181640625;3;6361;0,000410212863236666;-0,00104117660671473
0,182952880859375;80,8807617957957;2,91351318359375E-05;0,182769775390625;3;6362;0,000410212863236666;-0,00104117660671473
0,18402099609375;80,8914427957687;2,88330078125E-05;0,18377685546875;3;6363;0,000410212863236666;-0,00104117660671473
0,185089111328125;80,9021237957418;2,90771484375E-05;0,1849365234375;3;6364;0,000410212863236666;-0,00104117660671473
0,1861572265625;80,9128047957148;2,88604736328125E-05;0,18597412109375;3;6365;0,000410212863236666;-0,00104117660671473
0,187225341796875;80,9234857956878;2,8985595703125E-05;0,187042236328125;3;6366;0,000410212863236666;-0,00104117660671473
0,18829345703125;80,9341667956609;2,89337158203125E-05;0,18804931640625;3;6367;0,000410212863236666;-0,00104117660671473
0,189361572265625;80,9448477956339;2,86865234375E-05;0,18914794921875;3;6368;0,000410212863236666;-0,00104117660671473
0,1904296875;80,9555287956069;2,906494140625E-05;0,190216064453125;3;6369;0,000410212863236666;-0,00104117660671473
0,191497802734375;80,96620979558;2,86468505859375E-05;0,191253662109375;3;6370;0,000410212863236666;-0,00104117660671473
0,19256591796875;80,976890795553;2,9132080078125E-05;0,1923828125;3;6371;0,000410212863236666;-0,00104117660671473
0,193634033203125;80,987571795526;2,86956787109375E-05;0,19342041015625;3;6372;0,000410212863236666;-0,00104117660671473
0,1947021484375;80,9982527954991;2,92022705078125E-05;0,1944580078125;3;6373;0,000410212863236666;-0,00104117660671473
0,195770263671875;81,0089337954721;2,840576171875E-05;0,195648193359375;3;6374;0,000410212863236666;-0,00104117660671473
0,19683837890625;81,0196147954451;2,916259765625E-05;0,196533203125;3;6375;0,000410212863236666;-0,00104117660671473
0,197906494140625;81,0302957954182;2,8607177734375E-05;0,197723388671875;3;6376;0,000410212863236666;-0,00104117660671473
0,198974609375;81,0409767953912;2,894287109375E-05;0,19879150390625;3;6377;0,000410212863236666;-0,00104117660671473
0,200042724609375;81,0516577953642;2,872314453125E-05;0,1998291015625;3;6378;0,000410212863236666;-0,00104117660671473
0,20111083984375;81,0623387953373;2,89459228515625E-05;0,200897216796875;3;6379;0,000410212863236666;-0,00104117660671473
0,202178955078125;81,0730197953103;2,87322998046875E-05;0,20196533203125;3;6380;0,000410212863236666;-0,00104117660671473
0,2032470703125;81,0837007952833;2,87261962890625E-05;0,203033447265625;3;6381;0,000410212863236666;-0,00104117660671473
0,204315185546875;81,0943817952564;2,88818359375E-05;0,2041015625;3;6382;0,000410212863236666;-0,00104117660671473
0,20538330078125;81,1050627952294;2,87567138671875E-05;0,205169677734375;3;6383;0,000410212863236666;-0,00104117660671473
0,206451416015625;81,1157437952024;2,896728515625E-05;0,206207275390625;3;6384;0,000410212863236666;-0,00104117660671473
0,20751953125;81,1264247951755;2,8570556640625E-05;0,207275390625;3;6385;0,000410212863236666;-0,00104117660671473
0,208587646484375;81,1371057951485;2,89642333984375E-05;0,208404541015625;3;6386;0,000410212863236666;-0,00104117660671473
0,20965576171875;81,1477867951215;2,8515625E-05;0,209442138671875;3;6387;0,000410212863236666;-0,00104117660671473
0,210723876953125;81,1584677950946;2,9119873046875E-05;0,21051025390625;3;6388;0,000410212863236666;-0,00104117660671473
0,2117919921875;81,1691487950676;2,84027099609375E-05;0,211578369140625;3;6389;0,000410212863236666;-0,00104117660671473
0,212860107421875;81,1798297950406;2,91595458984375E-05;0,21258544921875;3;6390;0,000410212863236666;-0,00104117660671473
0,21392822265625;81,1905107950137;2,869873046875E-05;0,21368408203125;3;6391;0,000410212863236666;-0,00104117660671473
0,214996337890625;81,2011917949867;2,8985595703125E-05;0,21478271484375;3;6392;0,000410212863236666;-0,00104117660671473
0,216064453125;81,2118727949597;2,855224609375E-05;0,2158203125;3;6393;0,000410212863236666;-0,00104117660671473
0,217132568359375;81,2225537949328;2,8668212890625E-05;0,2169189453125;3;6394;0,000410212863236666;-0,00104117660671473
0,21820068359375;81,2332347949058;2,86285400390625E-05;0,21795654296875;3;6395;0,000410212863236666;-0,00104117660671473
0,219268798828125;81,2439157948788;2,86346435546875E-05;0,219024658203125;3;6396;0,000410212863236666;-0,00104117660671473
0,2203369140625;81,2545967948519;2,8863525390625E-05;0,22015380859375;3;6397;0,000410212863236666;-0,00104117660671473
0,221405029296875;81,2652777948249;2,84820556640625E-05;0,221221923828125;3;6398;0,000410212863236666;-0,00104117660671473
0,22247314453125;81,2759587947979;2,89398193359375E-05;0,222259521484375;3;6399;0,000410212863236666;-0,00104117660671473
0,223541259765625;81,286639794771;2,85614013671875E-05;0,22332763671875;3;6400;0,000410212863236666;-0,00104117660671473
0,224609375;81,297320794744;2,89215087890625E-05;0,224365234375;3;6401;0,000410212863236666;-0,00104117660671473
0,225677490234375;81,308001794717;2,835693359375E-05;0,225433349609375;3;6402;0,000410212863236666;-0,00104117660671473
0,22674560546875;81,3186827946901;2,90557861328125E-05;0,2265625;3;6403;0,000410212863236666;-0,00104117660671473
0,227813720703125;81,3293637946631;2,83203125E-05;0,2275390625;3;6404;0,000410212863236666;-0,00104117660671473
0,2288818359375;81,3400447946361;2,88665771484375E-05;0,22869873046875;3;6405;0,000410212863236666;-0,00104117660671473
0,229949951171875;81,3507257946092;2,8515625E-05;0,229705810546875;3;6406;0,000410212863236666;-0,00104117660671473
0,23101806640625;81,3614067945822;2,86407470703125E-05;0,2308349609375;3;6407;0,000410212863236666;-0,00104117660671473
0,232086181640625;81,3720877945552;2,8533935546875E-05;0,23187255859375;3;6408;0,000410212863236666;-0,00104117660671473
0,233154296875;81,3827687945283;2,8814697265625E-05;0,232879638671875;3;6409;0,000410212863236666;-0,00104117660671473
0,234222412109375;81,3934497945013;2,86712646484375E-05;0,2340087890625;3;6410;0,000410212863236666;-0,00104117660671473
0,23529052734375;81,4041307944743;2,8497314453125E-05;0,23504638671875;3;6411;0,000410212863236666;-0,00104117660671473
0,236358642578125;81,4148117944474;2,8759765625E-05;0,23614501953125;3;6412;0,000410212863236666;-0,00104117660671473
0,2374267578125;81,4254927944204;2,84149169921875E-05;0,23724365234375;3;6413;0,000410212863236666;-0,00104117660671473
0,238494873046875;81,4361737943934;2,88970947265625E-05;0,238250732421875;3;6414;0,000410212863236666;-0,00104117660671473
0,23956298828125;81,4468547943665;2,83935546875E-05;0,239288330078125;3;6415;0,000410212863236666;-0,00104117660671473
0,240631103515625;81,4575357943395;2,8936767578125E-05;0,2403564453125;3;6416;0,000410212863236666;-0,00104117660671473
0,24169921875;81,4682167943125;2,83294677734375E-05;0,241485595703125;3;6417;0,000410212863236666;-0,00104117660671473
0,242767333984375;81,4788977942856;2,906494140625E-05;0,24249267578125;3;6418;0,000410212863236666;-0,00104117660671473
0,24383544921875;81,4895787942586;2,840576171875E-05;0,24359130859375;3;6419;0,000410212863236666;-0,00104117660671473
0,244903564453125;81,5002597942316;2,87811279296875E-05;0,24468994140625;3;6420;0,000410212863236666;-0,00104117660671473
0,2459716796875;81,5109407942047;2,852783203125E-05;0,2457275390625;3;6421;0,000410212863236666;-0,00104117660671473
